D_Dbuild,D_StructureSystem_RC,D_StructureSystem_Precast_Concrete,D_StructureSystem_Steel,D_StructureSystem_Reinfored_Brick,D_StructureSystem_Brick_Wall,D_StructureSystem_Brick_wall_with_Wooden_pillar,D_StructureSystem_Wood_or_Synthetic_Resins,D_StructureSystem_SRC,D_StructureSystem_NaN,D_structure_6,D_structure_5,D_structure_4,D_structure_3,D_structure_2,D_structure_1,D_floor,D_floorTA,D_floorTAGround,D_1floorCorridorCol,D_1floorCorridorColA,D_1floorClassCol,D_1floorClassColA,D_1floorInsideCol,D_1floorInsideColA,D_X4brickwall,D_X3brickwall,D_YRCwallA,D_Y4brickwall,D_Y3brickwall,D_basintype,D_475Acc,D_I,D_Demand,D_Tx,D_Ty,D_sds,D_sd1,D_td0,D_sms,D_sm1,D_tm0,D_windows,D_patitionwall,D_nonstructure,D_CLlarge,D_CLsmall,D_MaxCl,D_NeutralDepth,D_Ra_Capacity,D_Ra_CDR,Total_Height,Total_DeadLoad,Total_LiveLoad,Total_Floor,Avg_Confc,Avg_MBfy,Avg_stify,D_isR
1948.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,2748.929375289983,,0.0,0.0,33.0,60000.0,9.0,7245.0,-59441423680.38654,21120.0,-44264.08750119229,245835.640533234,0.0,1.0,0.28,1.25,0.28,0.35,-29.31681946993607,0.7,0.4275984900697846,0.57,,,,1.0,,2.0,-757896.5010446061,9,-21151681.370782934,3.7,,,3.5,-4024432.196102297,447189.0,,45.902805739968244,2649.401348701646,,1
1883.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,0.0,2.0,848.268132280218,0.0,9.0,12600.0,56.0,63700.0,,-17745627746.76971,,,146847.85233329708,-2333009.4076213413,0.0,2.0,0.31,1.25,0.31,0.33,-71.14666429006215,0.77,0.5665696440509129,,,,,1.0,1.0,0.0,0.0,4,0.05,0.9,,,7.8,5681752.881547734,358350.0,,267.5014183474332,2963.7885376143977,2800.0,1
2011.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,1.0,,,0.0,-1148279.606730811,0,0.0,3.0,1117.4954466359109,,5.0,11696.0,14.0,-92217707397.47363,0.0,,,0.0,-91831.1530569076,,,3.0,0.31,1.25,0.31,0.3,-104.57119203241288,0.77,0.6354793466494497,0.83,,,,1.0,,2.0,-2696699.04207525,10,0.67,,,,10.8,,304320.0,1217.28,359.62944980026657,,2800.0,1
11057279.313569924,0.0,0.0,0.0,0,0.0,0.0,0,0.0,,1.0,0.0,237819.85307835933,0.0,0,-83604.55844758142,0.0,-368.83430946604835,,0.0,0.0,18.0,43600.0,6.0,15000.0,14586.0,26774.0,30480.96168306927,-2089767.3264123937,,3.0,0.32,1.25,,-83286.37856447759,-35.32336204535006,,,,,,,258928.21982413105,1.0,0.0,0.0,1,,-1383337.1668009579,,,4.5,2372473.9623844605,183050.0,732.2,419.6701673541191,4003.3051527052294,2800.0,1
2013.0,135379.023047411,0.0,0.0,0,0.0,0.0,0,0.0,1.0,,0.0,1.0,0.0,0,0.0,5.0,1742.9964435361355,,,0.0,18.0,17797277695.453583,5.0,15300.0,15840.0,7572.0,-18895.03727786886,708106.2941025551,43296.0,3.0,0.31,1.25,,0.72,-49.170068505709445,,,,,,,2.0,-185249.02992589743,2.0,0.0,,,,,,22.55,2824744.5964990053,584400.0,1948.0,,4274.8968221816785,2800.0,1
1931.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0,,3.0,79.34773411910282,,0.0,32171284413.7635,22.0,52800.0,4.0,1920.0,0.0,0.0,-79797.85900736364,1482483.355417502,0.0,2.0,0.35,1.25,,0.43,7.454530294306487,,,,,,,613780.2255949272,1.0,1.0,0.0,3,,,,,11.1,321481.88864426035,304791.0,1015.97,19.019635392780003,2849.8240058315478,2800.0,1
58147681.19250057,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,0.0,1.0,0,44149.55619205718,2.0,3208.8982056076557,0.0,30.0,21195.0,70.0,61250.0,12.0,-5336935169.38666,0.0,0.0,-30084.543050230626,-2575280.3393428153,,1.0,0.34,1.25,0.34,0.36,26.297292506405682,-65724.63974501686,0.5088330830186893,0.61,,,23322.21186164277,1.0,1.0,0.0,0.0,6,0.05,1.9,,,7.2,-3555683.806914892,477499.5,2122.22,262.4726729348079,1552.7083917869213,2800.0,1
1935.0,1.0,0.0,0.0,0,0.0,,0,46026.28105397555,27354.98896091629,0.0,0.0,1.0,0.0,0,0.0,5.0,3876.2059946635272,762.79,0.0,0.0,,116853.12,0.0,0.0,0.0,0.0,-100153.05213060084,-1070780.7994725143,0.0,,62538.76337524096,1.25,0.24,0.61,-64.49654658350461,,0.7358534886305269,1.3,,,-146012.31756922373,1.0,1.0,0.0,0.0,6,0.04,3.1,,,18.0,2512908.604074301,,3562.24,198.63343969344365,4382.633810957969,,1
1915.0,,0.0,0.0,0,0.0,0.0,0,0.0,78773.68005233524,35700.69236399726,0.0,0.0,-32842.19347714069,,0.0,3.0,1093.5404149873016,,9.0,11025.0,8.0,14000.0,13.0,19750.0,-70448515953.39552,,-117643.5532954589,634139.10002793,,4.0,0.24,1.25,,0.51,107.59590174983875,0.6,0.46235837075824326,0.85,,,163703.81796644058,,-98037.91790258733,0.0,1.0,3,,5.6,,20243.53084201685,14.0,568654.1667310763,508320.0,1694.4,205.0111373985714,2347.9401975311034,2800.0,1
1960.0,1.0,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,1,,4.0,1739.4149106792347,,6.0,18893.8,,48500.0,0.0,0.0,0.0,0.0,89338.61284095125,,0.0,3.0,0.31,1.25,0.31,0.52,5555380.7591086095,-33074.84078807092,0.6416069396167342,0.83,,,,1.0,1.0,1.0,1645707.089200843,,0.29,2.43,,,14.6,4433675191530.405,,2545.58,331.8349725334436,4359.660009957922,2800.0,1
1977.0,0.0,0.0,-50118.475571494535,0,0.0,,0,0.0,,0.0,0.0,0.0,-118514.08721627148,1,0.0,,3500.0281343597053,506.0,0.0,0.0,20.0,,0.0,0.0,0.0,0.0,-8801.771226702462,-1005381241027.7825,0.0,4.0,0.24,1.25,0.24,0.64,-36328749.551964566,0.6,,1.3,,-194261.54229153832,,1.0,1.0,2.0,,7,0.33,5.1,,,,-2155188833971.2742,1011500.0,2975.0,305.7373562103408,4249.036943203131,2800.0,1
-48513165.69261675,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,3.0,1250.4491511987887,0.0,0.0,0.0,24.0,37800.0,6.0,5040.0,7920.0,,68405.54156078008,-772580034097.9857,0.0,,0.24,1.25,0.24,0.42,-44.951149182474566,0.6,0.7490999751134546,1.3,,,,1.0,144984.70817582184,2.0,0.0,,0.02,5.4,,,11.55,9961875855199.36,400950.0,1336.5,208.85310874530427,2638.8450749867698,2800.0,1
1985.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,258859.2121460533,,0,0.0,3.0,166.33557800918175,,0.0,0.0,10.0,,-89480444.70322767,0.0,0.0,0.0,122169.45076318062,,0.0,1095100.7780577203,0.24,1.25,0.24,0.51,7.9900460621630405,0.6,0.8021514717022767,1.3,,,,1.0,1.0,0.0,243440.76313943107,4,0.04,,,,14.0,,179550.0,756.0,388.65010280113614,2964.93455843144,,1
2002.0,1.0,0.0,0.0,,0.0,0.0,0,,,0.0,0.0,1.0,0.0,0,0.0,4.0,2400.25555243481,240.8,0.0,0.0,30.0,63000.0,0.0,0.0,331480945637.9127,5400.0,-98932.67276360781,-504200.055807455,0.0,3.0,0.36,1.25,0.36,0.54,38.415783134903094,0.91,0.8221185740073124,0.86,,,,1.0,1.0,0.0,0.0,12,0.24,5.2,,,15.4,,258868.5,1882.68,242.67471822682057,2766.831474789792,2800.0,1
2020.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-393438.30330827023,0.0,0.0,1.0,0,0.0,1.0,1758.0844990939504,,8.0,11520.0,46.0,16042690739.794325,13.0,14040.0,0.0,,688505.6963105479,-591545.5937760924,0.0,-305982.6545643626,0.28,1.25,0.28,0.27,-27.414810701918977,-22120.650536427118,0.547787717303289,0.74,,,,1.0,146983.8062908718,2.0,0.0,2,0.0,-2815028.733215076,,,7.6,681376.6027941247,539920.0,2395.88,-18.07310164590129,2724.7610393095474,2800.0,0
1926.0,114965.1797512286,0.0,0.0,,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,,0,0.0,1.0,744.9554347932196,0.0,0.0,0.0,10.0,26000.0,0.0,0.0,0.0,0.0,12828.72666817432,135830.26048306376,0.0,758302.0990958358,0.28,1.25,0.28,0.23,86.70398958492892,0.7,0.5268601896545654,0.74,,,,1.0,1.0,1.0,0.0,2,0.04,,,,7.7,-153350.8237910783,124800.0,416.0,154.7068288788807,4201.486535079333,2800.0,0
2019.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-396373.014443242,0.0,0,0.0,3.0,2881.420471883782,,,0.0,68.0,10157421152.43046,0.0,5381570499.350348,0.0,0.0,127421.2749709973,-1915373.7002040192,0.0,3.0,0.31,1.25,0.31,,-67.85428517398458,0.77,0.6074199888312974,0.83,,,,1.0,1.0,0.0,0.0,6,0.04,6.5,,,,4301792.936074783,416000.0,3120.0,312.0973909045995,2599.969665397264,2800.0,1
1971.0,191383.54518876344,0.0,-11182.720287715661,0,0.0,0.0,0,0.0,,340474.27960211906,-8191.683672653697,0.0,0.0,1,0.0,2.0,3093.0901311064254,,0.0,14685238904.485222,39.0,60000.0,6.0,6480.0,32688.0,0.0,134729.68729690445,934360.7299697478,,3.0,71592.53401124902,,0.29,0.3,-80.04772136769472,0.72,0.5518127812401125,0.83,,,,1.0,1.0,-353111.04980808665,0.0,3,0.66,1.2,,,10.8,-2722979.2868398274,,,260.32098634489205,2957.869394495353,2800.0,1
2008.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,-35196.72156535424,-709807.2338388267,21944.409661968584,11741.0,0.0,0.0,-483804626.1328233,638453.0,0.0,0.0,0.0,0.0,239189.33193890454,-450735.62009609304,-789231097759.057,4.0,0.24,1.25,0.24,0.65,49.396532983173095,0.6,0.7306977186296226,1.3,,-287679.10284537514,,1.0,1.0,,,7,0.14,2.7,,,20.7,29304160.973001666,5506650.0,21446.0,412.1835264105715,4232.21775366343,2800.0,0
1910.0,,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,4.0,-33.23782072749157,,21.0,0.0,14.0,0.0,-299022189.82570267,3840.0,0.0,10200.0,-19134.652445380576,-405325.786118828,0.0,1.0,,1.25,0.36,103303.15500628718,-34.99699537109337,0.77,0.4832447301871042,0.71,,-325593.3262356096,,1.0,1.0,2.0,0.0,,14421774.813911775,2.0,,,10.5,5797149.369391883,40544.7,624.0,-6.192315447062612,2808.8562360444816,2800.0,1
79305532.02407353,1.0,0.0,0.0,,0.0,0.0,0,,0.0,0.0,0.0,,0.0,,0.0,2.0,1574.6144091851359,382.5,4.0,0.0,26.0,33600.0,0.0,0.0,21024.0,30000.0,-124207.6509528005,1509318.5721349232,0.0,3.0,0.37,1.25,0.36,116818.918570344,,0.55,0.5976744632881086,0.62,,1.09,,1.0,1.0,,1.0,6,,1.2,,,3.6,,325200.0,1077.74,11.994169260157605,2926.6573475312525,2800.0,1
49820626.874473356,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,,0.0,0.0,1.0,,0.0,,3559.146777195826,,,16000.0,31.0,74400.0,5.0,5000.0,,5500.0,-127400.46956574354,722037148894.4392,0.0,3.0,0.36,1.25,0.36,0.36,-16.398811193750518,0.91,0.8073514558572638,0.89,,,,1.0,1.0,0.0,1.0,4,0.78,5.9,,,14.15,6880558.4155975655,673544.5,2694.18,202.10702824352052,,2800.0,1
1996.0,,0.0,-2790.385915086288,0,0.0,0.0,0,0.0,0.0,0.0,,1.0,0.0,0,0.0,2.0,,304.0,0.0,0.0,44.0,77000.0,2.0,,0.0,43200.0,-116070.51254839543,2321177.4313820098,0.0,4.0,0.24,1.25,0.24,0.41,34.4437863773893,0.6,0.7613809368891891,1.3,,,,125933.33668583844,1.0,0.0,18.0,3,1.64,6.4,,,10.5,-1095494.6645870162,810000.0,2700.0,-11.811701997858961,2738.821462093322,2800.0,1
2011.0,1.0,0.0,0.0,0,33871.06673592546,,0,0.0,,0.0,0.0,,0.0,0,0.0,4.0,-1331811552.1678288,512.0,1466932.0119789322,0.0,25.0,78253.6,0.0,0.0,0.0,0.0,149285.3282528643,,0.0,4.0,-17837.577347876333,1.25,0.24,0.4,57.834728277080465,0.6,,,,,,-163297.91289815027,1.0,1.0,0.0,15,0.04,3.1,,,15.8,2766024.166691373,588800.0,2048.0,143.95558564084817,4120.087403946555,2800.0,0
2005.0,1.0,0.0,0.0,0,0.0,0.0,0,-38234.183489695024,0.0,,,0.0,1.0,0,0.0,,5760.315464592355,1538.62,16.0,36835.0,32.0,98546.0,0.0,0.0,0.0,46560.0,-33598.03673766377,806352.9587227874,39360.0,2.0,0.28,1.25,,0.65,47.871626687111494,0.7,0.4994087341682446,0.74,,,,1.0,1.0,1.0,0.0,6,0.74,7.6,,,19.55,1988138.8783554658,1290984.0,4303.28,132.37965855254703,2670.2576173743473,2800.0,1
2008.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,,-117.16191371714524,0.0,-7347902.346153455,0.0,1260267251.9659398,14400.0,14.0,15840.0,0.0,0.0,-28796.404989905393,981955.2793457005,0.0,3.0,,,0.45,0.31,7.222651535746604,,1.1047999451332982,0.94,,,,1.0,1.0,1.0,,2,0.04,1419319.1055797942,,,7.2,3760895.8778210673,91500.0,610.0,74.88423018186512,,2800.0,1
1948.0,660815.0342280286,0.0,,0,143109.43940065574,,0,0.0,,-151813.0684894995,0.0,0.0,,0,1.0,2.0,3303.82400524094,0.0,32.0,153600.0,30.0,108000.0,0.0,0.0,0.0,630000.0,851768.0061725618,9732947.336101435,0.0,2.0,0.36,1.25,0.36,0.33,-31.33427196893757,0.91,0.6389831968745731,0.71,,,,1.0,1.0,0.0,0.0,,0.04,-57687.989993795,,,12.5,-475501.74923029356,1147559.5,4050.21,314.99798157772034,4320.8100655587,2800.0,0
2006.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,516563.99036551133,1320.7968110445026,0.0,4.0,19951240524.719975,,32000.0,0.0,0.0,0.0,9120.0,146684.35972723912,-743345.8581743925,0.0,1.0,0.37,1.25,0.37,0.58,69.59166191911504,0.93,0.615178763226084,0.64,,,,1.0,1.0,0.0,0.0,3,0.02,-3360339.278715659,,,16.6,79944.71540012956,256230.0,1024.92,288.41604591654567,2892.3615279396377,2800.0,1
1930.0,1.0,,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,-330304.0882016711,0.0,0,1.0,4.0,4284.313452105559,,29.0,49600.0,42.0,-63759143719.18472,0.0,0.0,0.0,0.0,342.02813568754937,526033.0735833575,0.0,4.0,0.24,1.25,0.24,0.61,,,0.6723842842143978,,,,,1.0,1.0,572349.4956031014,10.0,2,1.66,5.0,,,1440.0,6344175.158855747,988500.0,4116.0,121.72545956006181,,,0
2018.0,1.0,0.0,0.0,0,0.0,,0,0.0,-276085.08305336337,0.0,0.0,1.0,0.0,0,0.0,4.0,4570.499716369604,,0.0,0.0,,,0.0,0.0,0.0,0.0,,4514093.959822029,111349940407.9641,4.0,0.24,1.25,0.24,0.63,73.17980939654998,0.6,0.5284189473933815,0.85,,,,1.0,1.0,0.0,0.0,12,0.01,4.3,,,18.75,4590808.213645301,1069740.0,4457.25,235.95930384168142,4136.111113176737,2800.0,0
1908.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,-652.1015702900171,46.8,0.0,-9101971815.15941,10.0,12000.0,0.0,0.0,0.0,0.0,54258.77061245925,-1507953.978014442,,3.0,,1.25,0.33,0.24,9.665679693687371,0.82,0.716347101484077,0.85,,-128598.05075041573,,1.0,1.0,1.0,-554135.7098631442,2,0.03,,,,7.5,-787166.9731192682,48350.0,193.4,69.19604528881317,-828606259.7573664,2800.0,1
2004.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,,234608.7415538453,0.0,0,0.0,1.0,662.0107586672673,0.0,,0.0,21.0,,0.0,,273494038708.04828,0.0,30028.70857708383,2159292.4790208368,38400.0,1.0,0.28,1.5,0.28,0.31,,0.7,0.36445278708432205,0.5,,,,,1.0,1.0,,2,0.14,,,,7.2,2721893.0202934574,141500.0,566.0,55.05119164440606,2318.447062747924,2800.0,1
1989.0,0.0,0.0,0.0,1,-9576.16132165939,0.0,0,,0.0,0.0,0.0,1.0,0.0,0,0.0,2.0,738.3659538375628,0.0,0.0,0.0,50.0,-55354387912.80867,10.0,13500.0,0.0,0.0,-161623.5057483059,3415077.8349945485,0.0,3.0,0.31,,0.31,46500.29021976578,-7803442.774955067,0.77,0.6538955685131072,0.83,,,,1.0,1.0,0.0,0.0,2,0.03,3.9,,,7.0,,359836.84,,-11.335359340570818,2892.6341411066014,2800.0,1
1901.0,0.0,0.0,0.0,1,0.0,0.0,0,,0.0,0.0,0.0,1.0,0.0,0,351343.25640183775,3.0,1296.0137778729415,0.0,0.0,0.0,13.0,0.0,10.0,0.0,0.0,0.0,-6386.700563921302,-2594547.714795515,0.0,1.0,0.37,1.25,0.46,0.41,-27.58322728493695,-152943.36717617747,,,,,,1.0,1.0,-776136.133334735,0.0,3,0.0,0.0,,-24260.657285113666,10.5,3796336.3313911855,425250.0,,18.270148746127887,2830.14691936556,2800.0,1
1914.0,1.0,,0.0,0,,0.0,0,0.0,0.0,-415386.2259791196,,0.0,0.0,0,1.0,,1977.3437672934433,751.56,24.0,39600.0,396909668.48174715,305016931.4729787,0.0,0.0,0.0,17600.0,103044.37377641868,-1305663.2109492212,,3.0,0.29,1.25,,10397.235236580156,92.1186321158882,0.72,0.6091515615552423,0.83,,,,1.0,1.0,1.0,0.0,4,0.14,3.1,,,16.2,7043014.835365899,762030.0,3048.12,167.86786840016273,4041.1212961399206,2800.0,1
1974.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-664189.1081847652,0.0,0.0,0.0,0,0.0,1.0,1624.2749613796366,,0.0,,52.0,82800.0,15.0,20400.0,0.0,0.0,-132296.18995122265,2591925.0749139283,36000.0,2.0,0.36,1.5,0.28,0.33,-95.32632539284262,0.6,0.8173169775645897,0.83,,,,1.0,1.0,0.0,0.0,6,,,,,10.8,5657293.9052983,212040.0,2353.08,338.4697147264361,2898.537814371997,2800.0,0
2002.0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,-11459.153609963569,0.0,0.0,,1.0,0,,2.0,-377780645.4589177,0.0,0.0,0.0,1214725238.425726,14000.0,3.0,2520.0,0.0,0.0,5614.1934928706905,-1576580.5285232514,0.0,1.0,0.28,1.25,0.28,,-4.285245801060528,0.7,0.38644199277896235,0.57,,,,1.0,1.0,1.0,0.0,2,0.01,2628155.1109364484,,,7.0,1656738.3846624978,108000.0,360.0,27.80847710812415,-428436512.3109726,2520.0,1
1975.0,1.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,1.0,2661.9753095232054,0.0,0.0,0.0,60.0,-30933554210.30211,,,5880.0,14280.0,15068.983675725845,,0.0,3.0,0.31,1.25,0.31,0.31,93.88420440194105,0.77,0.6298764776967865,0.83,,,,1.0,,0.0,0.0,9,0.16,3.5,,,7.2,3520118.427896548,670291.5,2444.59,265.90730935664635,2705.1719050812317,2800.0,1
2004.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,-293711.4601244725,0.0,-610165.9544739975,0.0,0,1.0,3.0,2904.593965855899,440.42,21.0,54675.0,20.0,40500.0,22.0,54000.0,18420.0,29904.0,-96518.1915726563,-970438.5131839116,8040.0,2.0,0.34,1.5,0.34,0.36,-102.87950414705199,0.85,0.598730417336388,0.69,,,,1.0,1.0,2.0,0.0,5,0.02,6.2,,,13.75,1511862.2251862288,1235135.0,2938.25,69.60684345319363,2716.3226133059025,2800.0,1
1977.0,717918.8308992845,0.0,0.0,0,0.0,,0,0.0,0.0,,0.0,0.0,1.0,0,0.0,2.0,1389.9362862830571,0.0,7.0,25200.0,14.0,50400.0,0.0,0.0,0.0,0.0,100160.35602077018,1677840.6561379721,0.0,,0.42,1.25,0.42,0.36,14.58023676137563,,0.7829188200043805,0.71,,,,0.0,-113992.47405716074,,0.0,3,0.04,3.0,,,11.1,-2866968.2799791447,372758.0,1325.74,322.4297840361269,4097.155099600697,2800.0,1
2014.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,240307.77966439046,0.0,0.0,0.0,1.0,,,2.0,1014.6965706508681,,10.0,50265.48,33.0,141400.0,12.0,55300.0,748600.0,,155311.24681697926,2925417.0759316515,473600.0,2.0,0.45,1.25,0.45,0.32,87.65204472196231,1.14,0.7388115815438363,0.69,,,,1.0,-251251.98539737222,1.0,,12,0.11,8.3,,,7.6,-1931287.6405920396,,1801.84,358.37617874904987,4188.471905409626,2800.0,0
1936.0,-143661.96838738737,0.0,0.0,0,0.0,0.0,0,-35372.600290543836,1.0,0.0,0.0,1.0,-89894.2406363488,0,0.0,-474418.33200381184,1979.6167245771258,,0.0,,20.0,27088585320.564877,5.0,12000.0,350.0,46200.0,-4369.932097781042,,1036.0,3.0,-22459.26008402264,1.25,,0.31,-2.9976016056648427,,,,,,,1.0,1.0,1.0,0.0,4,,,,,7.2,8457941.56075894,155900.0,623.6,302.8883005248937,2776.1150903547396,,1
1962.0,1.0,,,0,,0.0,0,0.0,0.0,0.0,,1.0,0.0,0,0.0,2.0,2053.0507168403506,0.0,0.0,0.0,42.0,,22.0,45500.0,0.0,0.0,72115.73233297595,999233.9924048451,0.0,1.0,0.37,1.25,0.37,0.42,-83.24770862512833,0.93,0.6159152914230901,0.64,,,-257458.21380375087,1.0,1.0,,0.0,10,0.04,1334658.0900660285,,,10.8,679582.1975701442,651000.0,2790.0,,2767.530280072485,2800.0,1
1963.0,,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,491893.33722664043,0,-230258.5576200847,2.0,2036.575263585362,0.0,,0.0,30.0,85800.0,-132095429.4620399,900.0,0.0,30720.0,-61484.58653928817,-2741391.9073380544,0.0,1.0,0.24,1.25,,0.22,18.585385313114045,0.6,0.3841229469444988,0.58,,,,1.0,1.0,1.0,0.0,2,0.16,5.7,,,7.2,3733267.7572458293,231000.0,840.0,-64.26225913843584,2558.9701957423,2400.0,1
1985.0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,-2897643.9375449317,1379.9138601999778,0.0,0.0,0.0,28.0,37800.0,5.0,4800.0,0.0,0.0,-52822.698140465116,1974619.4397047088,0.0,1.0,0.36,1.25,11359.659576599892,0.31,57.755338074135835,0.91,0.5863020001642505,0.69,,,,1.0,1.0,1.0,0.0,3,0.02,2.9,,,,,199800.0,666.0,80.5672116968471,2909.0027376511325,2800.0,1
-50284413.39280325,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1.0,,0.0,0.0,0,0.0,2.0,-78.69031478502404,0.0,0.0,0.0,9.0,11250.0,0.0,0.0,0.0,0.0,-30942.271281368972,-540581.1111633871,0.0,1.0,0.28,1.25,0.28,0.21,14.264720277838485,0.7,0.38718252223778726,0.57,,,-438177.52327590785,1.0,1.0,1.0,0.0,2,0.03,-552437.3994624413,,,,530008.5899015982,56100.0,,263.16843343094877,2978.4375137103902,,1
-2999570.6324569117,1.0,0.0,0.0,0,0.0,,0,0.0,0.0,0.0,0.0,0.0,-182468.02051532635,0,1.0,1.0,3082.730063966491,0.0,,36550.0,14.0,2382304173.569044,36.0,63000.0,0.0,129600.0,124084.82552173448,1861002.801321474,129600.0,4.0,0.24,1.25,0.24,0.26,42.13450839496577,0.6,0.6512492931306821,1.05,,,,1.0,1.0,0.0,,2,-16591835.80205147,4.6,,,8.84,-726466.5287730298,469891.0,2079.44,236.74899637876706,2941.4223924761754,2800.0,1
-64817657.877406895,1.0,0.0,0.0,,0.0,,0,-32661.36508405767,452184.6850027857,0.0,0.0,0.0,1.0,0,0.0,3.0,2390.201051818186,0.0,11.0,32208741330.00475,31.0,155904324197.93552,4.0,8000.0,0.0,0.0,119748.25283083093,2432405.242414863,0.0,2.0,0.32,,0.32,0.42,79.17445001980936,0.8,0.5472742055659232,0.68,,,,1.0,1.0,0.0,0.0,3,0.03,1.5,,,10.8,4605033.399932176,,1745.5,44.227646258102965,2712.066040396203,2800.0,0
2019.0,0.0,0.0,-7468.527158465504,1,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,-496.4711686189123,0.0,0.0,0.0,16.0,-100998930422.31749,21.0,22500.0,0.0,7200.0,-66668.85111382073,2514924.5612863386,0.0,1.0,0.28,,0.28,0.18,-73.17952904737723,0.7,0.38312271127418623,0.57,,,,1.0,1.0,1.0,0.0,3,0.16,5.74,,,3.6,5464635.802610941,58950.0,393.0,-158.9876072507049,1954.0078204916856,1960.0,1
-35689488.8523592,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,294097.6638698995,,0.0,0.0,0,1.0,4.0,3139.3289053817407,,36.0,86400.0,24.0,52800.0,4.0,7811515917.415953,278930507927.2027,10800.0,135620.38639369485,754339.6055798165,234500.0,1.0,10070.798661285697,1.25,0.29,0.4,,0.72,0.46308203233162365,0.4,,,,323320.732969951,1.0,2.0,0.0,5,0.04,4.0,,23855.447044997913,16.0,8440930.633108338,1107249.0,3690.83,88.66298356916548,4238.598051708057,2800.0,1
2001.0,1.0,0.0,0.0,,,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,,108.68871875206753,147.73,,0.0,18.0,,,6750.0,0.0,0.0,19627.735114046664,218496208658.62897,0.0,,76990.49238789658,1.25,0.29,0.31,9.362497908582894,0.72,0.5912808757528357,0.79,,,,1.0,,0.0,0.0,5,,9.0,,-208985.66337314734,720.0,4163603.8348252457,173502.0,771.12,164.08510896253176,,2800.0,1
13461728.89685378,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,2.0,-496.0135167205145,0.0,0.0,0.0,10.0,15000.0,0.0,0.0,0.0,7920.0,-86799.52187995514,-2294381.986524254,8640.0,201322.31959151296,0.32,1.25,-16425.712062907623,0.36,-13.530737395011954,0.8,0.4841968288715495,0.56,,,,,0.0,0.0,,2,0.23,1.8,,134898.0985251895,8.9,-3858624.5169028696,66840.0,222.8,406.7660954160707,2625.4661932476133,2800.0,1
1924.0,-21893.9112093182,0.0,0.0,0,0.0,0.0,0,,-532619.0293505901,0.0,0.0,1.0,0.0,0,0.0,1.0,1515.682847789978,0.0,0.0,0.0,8904387.59086429,28800.0,5.0,5000.0,0.0,0.0,-47400.130636104615,-2187337.7600908047,14400.0,3.0,0.31,1.25,,0.22,28390223.62677148,0.77,0.6491240250066479,0.83,,,,1.0,1.0,1.0,2.0,5,0.44,3.5,,,7.2,-5212254.33529707,225000.0,900.0,274.01859565162863,2724.315980804754,2800.0,1
